"ID","time","lon","lat","centre_lon","centre_lat","d2c","step","angle"
"PET-C",2012-01-30 12:50:49,-8.948890712,-61.98583245,2.158636873,-69.9442646,1017.4873894834,16.5647856093897,-2.41937603866467
"PET-C",2012-01-30 13:20:49,-8.654492214,-62.04014492,2.158636873,-69.9442646,1005.59321138052,1.83077337453314,-0.914978002851451
"PET-C",2012-01-30 13:50:49,-8.644836163,-62.05593453,2.158636873,-69.9442646,1003.78142944373,19.9937266714706,0.674315420314298
"PET-C",2012-01-30 14:20:49,-8.331980987,-62.15938124,2.158636873,-69.9442646,986.580740265222,26.5780028745619,0.0568418132320168
"PET-C",2012-01-30 14:50:49,-7.898201627,-62.28541225,2.158636873,-69.9442646,964.63945283793,28.2533404203961,-0.014418553877478
"PET-C",2012-01-30 15:20:49,-7.439208706,-62.42243174,2.158636873,-69.9442646,941.231614286426,27.8553242891145,-0.0318831519673993
"PET-C",2012-01-30 15:50:49,-6.994145408,-62.56417397,2.158636873,-69.9442646,917.805587911072,27.6864542153542,0.0873518051442015
"PET-C",2012-01-30 16:20:49,-6.524765419,-62.68662634,2.158636873,-69.9442646,896.097567031504,28.4874034186195,0.102403458782004
"PET-C",2012-01-30 16:50:49,-6.01435952,-62.78915109,2.158636873,-69.9442646,875.954646316596,26.4044669156399,-0.31599792206805
"PET-C",2012-01-30 17:20:49,-5.627702974,-62.94707865,2.158636873,-69.9442646,852.532043549869,25.9710665845333,0.0837684705766528
"PET-C",2012-01-30 17:50:49,-5.218132439,-63.08730069,2.158636873,-69.9442646,830.708001108945,24.4419233098055,0.00800380716268394
"PET-C",2012-01-30 18:20:49,-4.828601708,-63.21788493,2.158636873,-69.9442646,810.413573806612,21.1237607522598,0.0895353273475196
"PET-C",2012-01-30 18:50:49,-4.46961975,-63.31671261,2.158636873,-69.9442646,794.138254683562,23.1258275127586,0.0362305334986963
"PET-C",2012-01-30 19:20:49,-4.066695172,-63.41835987,2.158636873,-69.9442646,777.061483633181,23.614739441157,-0.0409092989461662
"PET-C",2012-01-30 19:50:49,-3.663560205,-63.52962001,2.158636873,-69.9442646,759.195195293462,20.370267010388,-0.0700903275704322
"PET-C",2012-01-30 20:20:49,-3.330558599,-63.63632844,2.158636873,-69.9442646,743.035505705908,4.80632300510807,0.00511959821243542
"PET-C",2012-01-30 20:50:49,-3.251628346,-63.66139592,2.158636873,-69.9442646,739.252604495508,12.6802373431375,-0.197128382508961
"PET-C",2012-01-30 21:20:49,-3.076092152,-63.74431653,2.158636873,-69.9442646,727.960461286189,12.2973288851171,0.367345327342633
"PET-C",2012-01-30 21:50:49,-2.851550207,-63.79220792,2.158636873,-69.9442646,719.81799752743,0.264519814120152,-2.91953247721663
"PET-C",2012-01-30 22:20:49,-2.856776417,-63.7916697,2.158636873,-69.9442646,719.94456417355,0.150580922824201,-1.49983221888309
"PET-C",2012-01-30 22:50:49,-2.85629641,-63.79033567,2.158636873,-69.9442646,720.081563105695,1.1824128992849,-1.70651206617599
"PET-C",2012-01-30 23:20:49,-2.833334591,-63.79340271,2.158636873,-69.9442646,719.450499175831,6.02216892831777,-0.190358623586717
"PET-C",2012-01-30 23:50:49,-2.725091734,-63.81849451,2.158636873,-69.9442646,715.345760009546,8.30612858219294,2.95687933471349
"PET-C",2012-01-31 00:20:49,-2.857219584,-63.77224557,2.158636873,-69.9442646,722.037323213327,14.9528975478632,-2.82231450834758
"PET-C",2012-01-31 00:50:49,-2.571940415,-63.81787309,2.158636873,-69.9442646,713.467685038864,21.0525677585479,-0.0346665878750438
"PET-C",2012-01-31 01:20:49,-2.174610338,-63.88807562,2.158636873,-69.9442646,701.082219120156,22.4348321210042,-0.0362585725144399
"PET-C",2012-01-31 01:50:49,-1.756459738,-63.96957998,2.158636873,-69.9442646,687.5651918806,21.3478858845787,-0.157366051147705
"PET-C",2012-01-31 02:20:49,-1.389987943,-64.07368107,2.158636873,-69.9442646,672.450854325738,20.6349181493054,-0.0384130388382661
"PET-C",2012-01-31 02:50:49,-1.043559306,-64.18021963,2.158636873,-69.9442646,657.517892427433,23.1679500065208,0.130535623887692
"PET-C",2012-01-31 03:20:49,-0.620603258,-64.27658488,2.158636873,-69.9442646,643.325447924462,23.1910763282148,-0.0558243228863763
"PET-C",2012-01-31 03:50:49,-0.208758718,-64.38319345,2.158636873,-69.9442646,628.495496703,15.3083449158563,-0.124174594064242
"PET-C",2012-01-31 04:20:49,0.041530482,-64.46776383,2.158636873,-69.9442646,617.493448266203,22.2937626766452,0.0882009163659875
"PET-C",2012-01-31 04:50:49,0.431362825,-64.57638258,2.158636873,-69.9442646,603.213263469933,18.7443777327891,-0.0960522433756459
"PET-C",2012-01-31 05:20:49,0.738322711,-64.68090995,2.158636873,-69.9442646,590.135343354233,17.5119702980541,0.00940282265605914
"PET-C",2012-01-31 05:50:49,1.028270223,-64.77741874,2.158636873,-69.9442646,578.257478781569,21.1078328351483,-0.0194881486609839
"PET-C",2012-01-31 06:20:49,1.373884951,-64.89656663,2.158636873,-69.9442646,563.947471455494,22.9624678345046,-0.0397081818051983
"PET-C",2012-01-31 06:50:49,1.739264178,-65.03240837,2.158636873,-69.9442646,548.099875372868,22.6687933888636,-0.0389250282857141
"PET-C",2012-01-31 07:20:49,2.089142284,-65.17237348,2.158636873,-69.9442646,532.212847145926,23.606225619556,0.107350647428496
"PET-C",2012-01-31 07:50:49,2.490591873,-65.30076176,2.158636873,-69.9442646,518.080053270129,13.3275403304199,-0.0296465162874186
"PET-C",2012-01-31 08:20:49,2.712618071,-65.37616298,2.158636873,-69.9442646,510.019444838896,24.8761940266779,0.0160118661158257
